AREA,ValidTimeUTC,SGFHGT,SGFPER
NPHAS_RUM,2021-10-11 00:00:00,2.6,6.0
NPHAS_RUM,2021-10-11 03:00:00,2.8,8.0
NPHAS_RUM,2021-10-11 06:00:00,2.7,8.0
NPHAS_RUM,2021-10-11 09:00:00,2.4,7.0
NPHAS_RUM,2021-10-11 12:00:00,2.1,7.0
NPHAS_RUM,2021-10-11 15:00:00,1.8,7.0
NPHAS_RUM,2021-10-11 18:00:00,1.5,7.0
NPHAS_RUM,2021-10-11 21:00:00,1.3,6.0
NPHAS_RUM,2021-10-12 00:00:00,1.1,6.0
NPHAS_RUM,2021-10-12 03:00:00,0.9,6.0
NPHAS_RUM,2021-10-12 06:00:00,0.7,6.0
NPHAS_RUM,2021-10-12 09:00:00,0.6,6.0
NPHAS_RUM,2021-10-12 12:00:00,0.5,5.0
NPHAS_RUM,2021-10-12 15:00:00,0.4,5.0
NPHAS_RUM,2021-10-12 18:00:00,0.3,6.0
NPHAS_RUM,2021-10-12 21:00:00,0.2,2.0
NPHAS_RUM,2021-10-13 00:00:00,0.2,2.0
NPHAS_RUM,2021-10-13 03:00:00,0.2,2.0
NPHAS_RUM,2021-10-13 06:00:00,0.2,2.0
NPHAS_RUM,2021-10-13 09:00:00,0.2,2.0
NPHAS_RUM,2021-10-13 12:00:00,0.2,2.0
NPHAS_RUM,2021-10-13 15:00:00,0.2,2.0
NPHAS_RUM,2021-10-13 18:00:00,0.2,2.0
NPHAS_RUM,2021-10-13 21:00:00,0.8,4.0
NPHAS_RUM,2021-10-14 00:00:00,0.8,5.0
NPHAS_RUM,2021-10-14 03:00:00,0.9,5.0
NPHAS_RUM,2021-10-14 06:00:00,1.0,5.0
NPHAS_RUM,2021-10-14 09:00:00,1.0,5.0
NPHAS_RUM,2021-10-14 12:00:00,1.0,5.0
NPHAS_RUM,2021-10-14 15:00:00,1.1,5.0
NPHAS_RUM,2021-10-14 18:00:00,1.5,4.0
NPHAS_RUM,2021-10-14 21:00:00,1.1,5.0
NPHAS_RUM,2021-10-15 00:00:00,1.1,5.0
NPHAS_RUM,2021-10-15 03:00:00,1.0,6.0
NPHAS_RUM,2021-10-15 06:00:00,1.4,6.0
NPHAS_RUM,2021-10-15 09:00:00,2.1,7.0
NPHAS_RUM,2021-10-15 12:00:00,2.3,8.0
NPHAS_RUM,2021-10-15 15:00:00,2.1,8.0
NPHAS_RUM,2021-10-15 18:00:00,1.8,8.0
NPHAS_RUM,2021-10-15 21:00:00,1.5,8.0
NPHAS_RUM,2021-10-16 00:00:00,1.3,8.0
NPHAS_RUM,2021-10-16 03:00:00,1.0,8.0
NPHAS_RUM,2021-10-16 06:00:00,0.8,8.0
NPHAS_RUM,2021-10-16 09:00:00,0.5,7.0
NPHAS_RUM,2021-10-16 12:00:00,0.5,7.0
NPHAS_RUM,2021-10-16 15:00:00,0.8,4.0
NPHAS_RUM,2021-10-16 18:00:00,1.9,5.0
NPHAS_RUM,2021-10-16 21:00:00,2.2,5.0
NPHAS_RUM,2021-10-17 00:00:00,2.5,5.0
NPHAS_RUM,2021-10-17 03:00:00,3.2,6.0
NPHAS_RUM,2021-10-17 06:00:00,3.7,6.0
NPHAS_RUM,2021-10-17 09:00:00,3.7,6.0
NPHAS_RUM,2021-10-17 12:00:00,3.8,7.0
NPHAS_RUM,2021-10-17 15:00:00,3.6,8.0
NPHAS_RUM,2021-10-17 18:00:00,3.2,7.0
NPHAS_RUM,2021-10-17 21:00:00,2.8,7.0
NPHAS_RUM,2021-10-18 00:00:00,2.5,7.0
NPHAS_RUM,2021-10-18 03:00:00,2.4,7.0
NPHAS_RUM,2021-10-18 06:00:00,2.1,7.0
NPHAS_RUM,2021-10-18 09:00:00,2.5,5.0
NPHAS_RUM,2021-10-18 12:00:00,2.2,5.0
NPHAS_RUM,2021-10-18 15:00:00,1.9,4.0
NPHAS_RUM,2021-10-18 18:00:00,1.7,4.0
NPHAS_RUM,2021-10-18 21:00:00,1.6,4.0
NPHAS_RUM,2021-10-19 00:00:00,1.5,4.0
NPHAS_RUM,2021-10-19 03:00:00,1.5,4.0
NPHAS_RUM,2021-10-19 06:00:00,1.5,4.0
NPHAS_RUM,2021-10-19 09:00:00,1.7,5.0
NPHAS_RUM,2021-10-19 12:00:00,2.0,5.0
