AREA,ValidTimeUTC,SGFHGT,SGFPER
NPHAS_ISHK,2021-12-27 00:00:00,2.2,6.0
NPHAS_ISHK,2021-12-27 03:00:00,2.0,6.0
NPHAS_ISHK,2021-12-27 06:00:00,1.8,5.0
NPHAS_ISHK,2021-12-27 09:00:00,1.5,4.0
NPHAS_ISHK,2021-12-27 12:00:00,1.4,4.0
NPHAS_ISHK,2021-12-27 15:00:00,1.9,6.0
NPHAS_ISHK,2021-12-27 18:00:00,2.4,6.0
NPHAS_ISHK,2021-12-27 21:00:00,3.3,7.0
NPHAS_ISHK,2021-12-28 00:00:00,3.1,7.0
NPHAS_ISHK,2021-12-28 03:00:00,2.5,6.0
NPHAS_ISHK,2021-12-28 06:00:00,1.8,5.0
NPHAS_ISHK,2021-12-28 09:00:00,2.8,7.0
NPHAS_ISHK,2021-12-28 12:00:00,1.8,5.0
NPHAS_ISHK,2021-12-28 15:00:00,1.8,7.0
NPHAS_ISHK,2021-12-28 18:00:00,1.7,7.0
NPHAS_ISHK,2021-12-28 21:00:00,1.5,7.0
NPHAS_ISHK,2021-12-29 00:00:00,1.3,7.0
NPHAS_ISHK,2021-12-29 03:00:00,1.0,6.0
NPHAS_ISHK,2021-12-29 06:00:00,0.7,6.0
NPHAS_ISHK,2021-12-29 09:00:00,0.6,6.0
NPHAS_ISHK,2021-12-29 12:00:00,0.4,2.0
NPHAS_ISHK,2021-12-29 15:00:00,1.2,5.0
NPHAS_ISHK,2021-12-29 18:00:00,0.9,5.0
NPHAS_ISHK,2021-12-29 21:00:00,0.9,3.0
NPHAS_ISHK,2021-12-30 00:00:00,1.0,3.0
NPHAS_ISHK,2021-12-30 03:00:00,1.0,3.0
NPHAS_ISHK,2021-12-30 06:00:00,1.4,4.0
NPHAS_ISHK,2021-12-30 09:00:00,2.0,5.0
NPHAS_ISHK,2021-12-30 12:00:00,2.7,6.0
NPHAS_ISHK,2021-12-30 15:00:00,2.2,4.0
NPHAS_ISHK,2021-12-30 18:00:00,2.5,5.0
NPHAS_ISHK,2021-12-30 21:00:00,3.1,6.0
NPHAS_ISHK,2021-12-31 00:00:00,3.3,7.0
NPHAS_ISHK,2021-12-31 03:00:00,3.6,8.0
NPHAS_ISHK,2021-12-31 06:00:00,2.9,8.0
NPHAS_ISHK,2021-12-31 09:00:00,2.8,8.0
NPHAS_ISHK,2021-12-31 12:00:00,2.5,8.0
NPHAS_ISHK,2021-12-31 15:00:00,2.2,8.0
NPHAS_ISHK,2021-12-31 18:00:00,1.9,8.0
NPHAS_ISHK,2021-12-31 21:00:00,2.2,7.0
NPHAS_ISHK,2022-01-01 00:00:00,2.8,8.0
NPHAS_ISHK,2022-01-01 03:00:00,5.3,8.0
NPHAS_ISHK,2022-01-01 06:00:00,4.5,6.0
NPHAS_ISHK,2022-01-01 09:00:00,3.5,6.0
NPHAS_ISHK,2022-01-01 12:00:00,3.0,9.0
NPHAS_ISHK,2022-01-01 15:00:00,2.2,9.0
NPHAS_ISHK,2022-01-01 18:00:00,1.8,9.0
NPHAS_ISHK,2022-01-01 21:00:00,1.8,9.0
NPHAS_ISHK,2022-01-02 00:00:00,1.4,8.0
NPHAS_ISHK,2022-01-02 03:00:00,1.1,8.0
NPHAS_ISHK,2022-01-02 06:00:00,0.9,7.0
NPHAS_ISHK,2022-01-02 09:00:00,0.8,7.0
NPHAS_ISHK,2022-01-02 12:00:00,0.7,7.0
NPHAS_ISHK,2022-01-02 15:00:00,0.7,2.0
NPHAS_ISHK,2022-01-02 18:00:00,0.7,2.0
NPHAS_ISHK,2022-01-02 21:00:00,2.4,5.0
NPHAS_ISHK,2022-01-03 00:00:00,3.1,5.0
NPHAS_ISHK,2022-01-03 03:00:00,4.7,7.0
NPHAS_ISHK,2022-01-03 06:00:00,3.8,7.0
NPHAS_ISHK,2022-01-03 09:00:00,4.5,6.0
NPHAS_ISHK,2022-01-03 12:00:00,4.5,7.0
NPHAS_ISHK,2022-01-03 15:00:00,4.6,7.0
NPHAS_ISHK,2022-01-03 18:00:00,4.6,7.0
NPHAS_ISHK,2022-01-03 21:00:00,4.3,6.0
NPHAS_ISHK,2022-01-04 00:00:00,3.9,6.0
NPHAS_ISHK,2022-01-04 03:00:00,3.6,6.0
NPHAS_ISHK,2022-01-04 06:00:00,3.2,5.0
NPHAS_ISHK,2022-01-04 09:00:00,2.9,5.0
NPHAS_ISHK,2022-01-04 12:00:00,2.6,5.0
