AREA,ValidTimeUTC,SGFHGT,SGFPER
NPHAS_ISHK,2021-10-07 00:00:00,0.5,6.0
NPHAS_ISHK,2021-10-07 03:00:00,0.5,6.0
NPHAS_ISHK,2021-10-07 06:00:00,0.5,6.0
NPHAS_ISHK,2021-10-07 09:00:00,0.4,6.0
NPHAS_ISHK,2021-10-07 12:00:00,0.4,5.0
NPHAS_ISHK,2021-10-07 15:00:00,0.3,2.0
NPHAS_ISHK,2021-10-07 18:00:00,0.2,2.0
NPHAS_ISHK,2021-10-07 21:00:00,0.2,2.0
NPHAS_ISHK,2021-10-08 00:00:00,0.2,2.0
NPHAS_ISHK,2021-10-08 03:00:00,0.8,4.0
NPHAS_ISHK,2021-10-08 06:00:00,1.9,6.0
NPHAS_ISHK,2021-10-08 09:00:00,1.8,5.0
NPHAS_ISHK,2021-10-08 12:00:00,2.0,6.0
NPHAS_ISHK,2021-10-08 15:00:00,1.0,4.0
NPHAS_ISHK,2021-10-08 18:00:00,0.7,5.0
NPHAS_ISHK,2021-10-08 21:00:00,0.7,5.0
NPHAS_ISHK,2021-10-09 00:00:00,0.6,5.0
NPHAS_ISHK,2021-10-09 03:00:00,0.6,5.0
NPHAS_ISHK,2021-10-09 06:00:00,0.6,5.0
NPHAS_ISHK,2021-10-09 09:00:00,0.5,5.0
NPHAS_ISHK,2021-10-09 12:00:00,0.4,5.0
NPHAS_ISHK,2021-10-09 15:00:00,0.3,5.0
NPHAS_ISHK,2021-10-09 18:00:00,0.2,2.0
NPHAS_ISHK,2021-10-09 21:00:00,0.5,2.0
NPHAS_ISHK,2021-10-10 00:00:00,0.6,2.0
NPHAS_ISHK,2021-10-10 03:00:00,0.7,2.0
NPHAS_ISHK,2021-10-10 06:00:00,0.9,2.0
NPHAS_ISHK,2021-10-10 09:00:00,0.9,6.0
NPHAS_ISHK,2021-10-10 12:00:00,1.0,6.0
NPHAS_ISHK,2021-10-10 15:00:00,1.1,6.0
NPHAS_ISHK,2021-10-10 18:00:00,1.5,9.0
NPHAS_ISHK,2021-10-10 21:00:00,3.7,7.0
NPHAS_ISHK,2021-10-11 00:00:00,2.1,9.0
NPHAS_ISHK,2021-10-11 03:00:00,1.9,7.0
NPHAS_ISHK,2021-10-11 06:00:00,2.0,6.0
NPHAS_ISHK,2021-10-11 09:00:00,2.0,6.0
NPHAS_ISHK,2021-10-11 12:00:00,1.8,6.0
NPHAS_ISHK,2021-10-11 15:00:00,1.8,4.0
NPHAS_ISHK,2021-10-11 18:00:00,1.4,4.0
NPHAS_ISHK,2021-10-11 21:00:00,1.1,5.0
NPHAS_ISHK,2021-10-12 00:00:00,0.9,5.0
NPHAS_ISHK,2021-10-12 03:00:00,0.9,5.0
NPHAS_ISHK,2021-10-12 06:00:00,0.8,6.0
NPHAS_ISHK,2021-10-12 09:00:00,0.8,6.0
NPHAS_ISHK,2021-10-12 12:00:00,0.7,6.0
NPHAS_ISHK,2021-10-12 15:00:00,0.7,6.0
NPHAS_ISHK,2021-10-12 18:00:00,0.6,6.0
NPHAS_ISHK,2021-10-12 21:00:00,0.5,6.0
NPHAS_ISHK,2021-10-13 00:00:00,0.5,6.0
NPHAS_ISHK,2021-10-13 03:00:00,0.4,6.0
NPHAS_ISHK,2021-10-13 06:00:00,0.4,6.0
NPHAS_ISHK,2021-10-13 09:00:00,0.4,6.0
NPHAS_ISHK,2021-10-13 12:00:00,0.4,6.0
NPHAS_ISHK,2021-10-13 15:00:00,0.4,2.0
NPHAS_ISHK,2021-10-13 18:00:00,0.5,3.0
NPHAS_ISHK,2021-10-13 21:00:00,0.4,4.0
NPHAS_ISHK,2021-10-14 00:00:00,0.4,5.0
NPHAS_ISHK,2021-10-14 03:00:00,0.4,5.0
NPHAS_ISHK,2021-10-14 06:00:00,0.5,5.0
NPHAS_ISHK,2021-10-14 09:00:00,0.5,5.0
NPHAS_ISHK,2021-10-14 12:00:00,0.5,2.0
NPHAS_ISHK,2021-10-14 15:00:00,0.6,2.0
NPHAS_ISHK,2021-10-14 18:00:00,0.9,3.0
NPHAS_ISHK,2021-10-14 21:00:00,0.9,3.0
NPHAS_ISHK,2021-10-15 00:00:00,0.9,3.0
NPHAS_ISHK,2021-10-15 03:00:00,0.9,6.0
NPHAS_ISHK,2021-10-15 06:00:00,0.8,6.0
NPHAS_ISHK,2021-10-15 09:00:00,0.8,6.0
NPHAS_ISHK,2021-10-15 12:00:00,0.6,6.0
