AREA,ValidTimeUTC,SGFHGT,SGFPER
NPHAS_RUM,2021-12-30 00:00:00,1.1,4.0
NPHAS_RUM,2021-12-30 03:00:00,1.6,5.0
NPHAS_RUM,2021-12-30 06:00:00,1.8,7.0
NPHAS_RUM,2021-12-30 09:00:00,1.8,7.0
NPHAS_RUM,2021-12-30 12:00:00,1.8,5.0
NPHAS_RUM,2021-12-30 15:00:00,1.9,7.0
NPHAS_RUM,2021-12-30 18:00:00,2.1,5.0
NPHAS_RUM,2021-12-30 21:00:00,2.8,7.0
NPHAS_RUM,2021-12-31 00:00:00,2.9,6.0
NPHAS_RUM,2021-12-31 03:00:00,3.1,7.0
NPHAS_RUM,2021-12-31 06:00:00,3.2,6.0
NPHAS_RUM,2021-12-31 09:00:00,3.0,7.0
NPHAS_RUM,2021-12-31 12:00:00,2.8,7.0
NPHAS_RUM,2021-12-31 15:00:00,2.8,7.0
NPHAS_RUM,2021-12-31 18:00:00,3.1,7.0
NPHAS_RUM,2021-12-31 21:00:00,3.3,8.0
NPHAS_RUM,2022-01-01 00:00:00,3.3,8.0
NPHAS_RUM,2022-01-01 03:00:00,3.4,8.0
NPHAS_RUM,2022-01-01 06:00:00,3.5,8.0
NPHAS_RUM,2022-01-01 09:00:00,3.6,8.0
NPHAS_RUM,2022-01-01 12:00:00,3.3,8.0
NPHAS_RUM,2022-01-01 15:00:00,2.7,7.0
NPHAS_RUM,2022-01-01 18:00:00,2.0,7.0
NPHAS_RUM,2022-01-01 21:00:00,2.1,6.0
NPHAS_RUM,2022-01-02 00:00:00,2.1,6.0
NPHAS_RUM,2022-01-02 03:00:00,2.2,6.0
NPHAS_RUM,2022-01-02 06:00:00,2.1,6.0
NPHAS_RUM,2022-01-02 09:00:00,1.9,6.0
NPHAS_RUM,2022-01-02 12:00:00,3.8,6.0
NPHAS_RUM,2022-01-02 15:00:00,4.1,6.0
NPHAS_RUM,2022-01-02 18:00:00,4.4,6.0
NPHAS_RUM,2022-01-02 21:00:00,5.3,7.0
NPHAS_RUM,2022-01-03 00:00:00,5.1,7.0
NPHAS_RUM,2022-01-03 03:00:00,5.0,7.0
NPHAS_RUM,2022-01-03 06:00:00,4.6,6.0
NPHAS_RUM,2022-01-03 09:00:00,3.8,6.0
NPHAS_RUM,2022-01-03 12:00:00,3.1,8.0
NPHAS_RUM,2022-01-03 15:00:00,2.8,8.0
NPHAS_RUM,2022-01-03 18:00:00,2.7,5.0
NPHAS_RUM,2022-01-03 21:00:00,2.3,7.0
NPHAS_RUM,2022-01-04 00:00:00,2.3,7.0
NPHAS_RUM,2022-01-04 03:00:00,2.8,7.0
NPHAS_RUM,2022-01-04 06:00:00,3.6,6.0
NPHAS_RUM,2022-01-04 09:00:00,2.3,7.0
NPHAS_RUM,2022-01-04 12:00:00,2.0,7.0
NPHAS_RUM,2022-01-04 15:00:00,1.8,7.0
NPHAS_RUM,2022-01-04 18:00:00,1.6,6.0
NPHAS_RUM,2022-01-04 21:00:00,1.5,5.0
NPHAS_RUM,2022-01-05 00:00:00,1.8,5.0
NPHAS_RUM,2022-01-05 03:00:00,2.1,5.0
NPHAS_RUM,2022-01-05 06:00:00,2.3,5.0
NPHAS_RUM,2022-01-05 09:00:00,2.5,5.0
NPHAS_RUM,2022-01-05 12:00:00,2.6,5.0
NPHAS_RUM,2022-01-05 15:00:00,2.7,5.0
NPHAS_RUM,2022-01-05 18:00:00,2.6,5.0
NPHAS_RUM,2022-01-05 21:00:00,2.4,5.0
NPHAS_RUM,2022-01-06 00:00:00,3.1,6.0
NPHAS_RUM,2022-01-06 03:00:00,2.4,5.0
NPHAS_RUM,2022-01-06 06:00:00,2.1,4.0
NPHAS_RUM,2022-01-06 09:00:00,2.1,5.0
NPHAS_RUM,2022-01-06 12:00:00,1.9,4.0
NPHAS_RUM,2022-01-06 15:00:00,1.7,4.0
NPHAS_RUM,2022-01-06 18:00:00,1.5,4.0
NPHAS_RUM,2022-01-06 21:00:00,1.3,4.0
NPHAS_RUM,2022-01-07 00:00:00,1.1,4.0
NPHAS_RUM,2022-01-07 03:00:00,0.9,6.0
NPHAS_RUM,2022-01-07 06:00:00,0.8,6.0
NPHAS_RUM,2022-01-07 09:00:00,0.8,6.0
NPHAS_RUM,2022-01-07 12:00:00,1.0,4.0
